class,section,title,teacherName,day,start,end
241-406-DW,2,Tooling Manufacturing,Deandra Hruska,2,1000,1200
241-406-DW,2,Tooling Manufacturing,Deandra Hruska,2,1300,1400
241-421-DW,1,CNC Operation,Ivana Skeen,3,1400,1800
241-421-DW,2,CNC Operation,Ivana Skeen,4,900,1300
241-426-DW,1,CAD III,Ayana Kocian,5,1300,1800
241-426-DW,2,CAD III,Ayana Kocian,4,1300,1800
241-433-DW,1,Mechanical Components II,Elvin Kegley,2,1030,1530
241-433-DW,2,Mechanical Components II,Elvin Kegley,3,1300,1800
241-602-DW,1,Emerging Technologies,Clark Proffitt,3,1200,1600
241-623-DW,1,Graphic Programming,Sona Amey,1,1200,1800
241-656-DW,1,3D Modeling,Ivana Skeen,1,1300,1600
241-656-DW,1,3D Modeling,Ivana Skeen,5,1300,1600
241-663-DW,1,System Design II,Hwa Beverage,4,900,1400
241-673-DW,1,Automated Circuits II,Hwa Beverage,5,1300,1800
241-674-DW,1,Industrial Systems,Ayana Kocian,3,1200,1600
241-692-DW,1,Design Project,Isabell Hodgdon,2,900,1400
241-693-DW,1,Manufacturing Project,Isabell Hodgdon,4,1200,1700
243-212-DW,1,Sequential Circuits,Vince Paik,2,1130,1300
243-212-DW,1,Sequential Circuits,Vince Paik,3,1000,1130
243-212-DW,2,Sequential Circuits,Vince Paik,2,1130,1300
243-212-DW,2,Sequential Circuits,Vince Paik,2,1330,1630
243-212-DW,2,Sequential Circuits,Vince Paik,3,1000,1130
243-212-DW,3,Sequential Circuits,Vince Paik,2,1130,1300
243-212-DW,3,Sequential Circuits,Vince Paik,3,1000,1130
243-216-DW,1,Alternating Current Circuits,Pauletta Langlais,1,1000,1130
243-216-DW,1,Alternating Current Circuits,Pauletta Langlais,2,1000,1130
243-216-DW,1,Alternating Current Circuits,Pauletta Langlais,2,1330,1630
243-216-DW,2,Alternating Current Circuits,Pauletta Langlais,1,1000,1130
243-216-DW,2,Alternating Current Circuits,Pauletta Langlais,2,1000,1130
243-216-DW,2,Alternating Current Circuits,Pauletta Langlais,5,1300,1600
243-216-DW,3,Alternating Current Circuits,Pauletta Langlais,1,1000,1130
243-216-DW,3,Alternating Current Circuits,Pauletta Langlais,2,1000,1130
243-413-DW,1,Embedded System Programming,April Music,3,1400,1600
243-413-DW,1,Embedded System Programming,April Music,5,1330,1530
243-413-DW,2,Embedded System Programming,April Music,5,1330,1530
243-416-DW,1,Power Supplies,Jodi Joslin,1,1100,1400
243-416-DW,2,Power Supplies,Pauletta Langlais,5,1000,1300
243-421-DW,1,Network  Routing,Fern Samson,2,1000,1300
243-421-DW,1,Network  Routing,Fern Samson,3,900,1100
243-431-DW,1,System Analysis,Vince Paik,3,1300,1600
243-431-DW,1,System Analysis,Vince Paik,4,1500,1700
243-442-DW,1,Unix II,April Music,2,1600,1800
243-442-DW,1,Unix II,April Music,5,1100,1300
243-451-DW,1,Telephony,Emerald Fite,2,1430,1600
243-451-DW,1,Telephony,Emerald Fite,4,830,1000
243-461-DW,1,Digital Modulation,Yuonne Pechacek,1,1000,1200
243-461-DW,1,Digital Modulation,Yuonne Pechacek,4,1130,1430
243-462-DW,1,PC Hardware and Software,Marquita Agee,1,900,1100
243-462-DW,1,PC Hardware and Software,Marquita Agee,3,1100,1400
243-471-DW,1,Analog Modulation,Pauletta Langlais,3,830,1030
243-471-DW,1,Analog Modulation,Pauletta Langlais,3,1030,1230
243-621-DW,1,Network Planning,Marquita Agee,2,930,1230
243-621-DW,1,Network Planning,Marquita Agee,4,1000,1200
243-623-DW,1,Wide Area Networks,Fern Samson,1,1030,1230
243-623-DW,1,Wide Area Networks,Fern Samson,1,1230,1430
243-623-DW,1,Wide Area Networks,Fern Samson,2,1300,1500
243-631-DW,1,New Wireless Systems,Bettie Nesbitt,4,1300,1600
243-632-DW,1,Installation of Systems,Yuonne Pechacek,1,1300,1500
243-632-DW,1,Installation of Systems,Yuonne Pechacek,2,1300,1600
243-674-DW,1,Electromagnetic Fundamentals,Emerald Fite,1,900,1030
243-674-DW,1,Electromagnetic Fundamentals,Emerald Fite,1,1100,1300
243-674-DW,1,Electromagnetic Fundamentals,Emerald Fite,4,1130,1300
243-675-DW,1,Network Security,Yuonne Pechacek,5,1000,1200
243-675-DW,1,Network Security,Yuonne Pechacek,5,1230,1630
243-682-DW,1,Fibre Optic Systems,Jodi Joslin,3,1000,1300
243-682-DW,1,Fibre Optic Systems,Jodi Joslin,4,900,1100
243-698-DW,1,Computer Network Project,April Music,3,1100,1400
243-698-DW,1,Computer Network Project,April Music,4,1330,1730
243-699-DW,1,Telecommunications Project,Emerald Fite,2,900,1300
243-699-DW,1,Telecommunications Project,Emerald Fite,5,900,1200
270-213-DW,1,Heat Treatment,Elvin Kegley,5,1400,1700
270-213-DW,2,Heat Treatment,Elvin Kegley,4,1430,1730
300-300-DW,1,Research Methods,Loris Stallworth,1,800,1000
300-300-DW,1,Research Methods,Loris Stallworth,3,800,1000
300-300-DW,2,Research Methods,Cecile Socha,2,1200,1400
300-300-DW,2,Research Methods,Cecile Socha,4,1200,1400
300-300-DW,3,Research Methods,Marnie Estrella,2,800,1000
300-300-DW,3,Research Methods,Marnie Estrella,5,800,1000
300-300-DW,4,Research Methods,Tyrell Aldana,2,1000,1200
300-300-DW,4,Research Methods,Tyrell Aldana,5,1000,1200
300-300-DW,5,Research Methods,Tori Whitworth,3,1200,1400
300-300-DW,5,Research Methods,Tori Whitworth,5,1200,1400
300-300-DW,6,Research Methods,Kimi Sullens,2,1000,1200
300-300-DW,6,Research Methods,Kimi Sullens,5,1000,1200
300-300-DW,7,Research Methods,Ilene Garrard,1,1600,1800
300-300-DW,7,Research Methods,Ilene Garrard,3,1600,1800
300-300-DW,8,Research Methods,Loris Stallworth,1,1200,1400
300-300-DW,8,Research Methods,Loris Stallworth,4,800,1000
300-300-DW,9,Research Methods,Edie Mckinstry,2,1400,1600
300-300-DW,9,Research Methods,Edie Mckinstry,4,1400,1600
300-300-DW,10,Research Methods,Lenna Scranton,1,1600,1800
300-300-DW,10,Research Methods,Lenna Scranton,3,1600,1800
300-300-DW,11,Research Methods,Rachell Gayhart,2,1400,1600
300-300-DW,11,Research Methods,Rachell Gayhart,4,1400,1600
300-300-DW,12,Research Methods,Harrison Ly,1,800,1000
300-300-DW,12,Research Methods,Harrison Ly,3,800,1000
300-300-DW,13,Research Methods,Harrison Ly,1,1400,1600
300-300-DW,13,Research Methods,Harrison Ly,4,1000,1200
300-300-DW,14,Research Methods,Arden Byas,2,1400,1600
300-300-DW,14,Research Methods,Arden Byas,4,1400,1600
300-300-DW,15,Research Methods,Lenard Backhaus,2,1000,1200
300-300-DW,15,Research Methods,Lenard Backhaus,5,1000,1200
300-300-DW,16,Research Methods,Efrain Sohn,2,1400,1600
300-300-DW,16,Research Methods,Efrain Sohn,4,1400,1600
300-300-DW,17,Research Methods,Rachell Gayhart,2,1000,1200
300-300-DW,17,Research Methods,Rachell Gayhart,5,1000,1200
300-300-DW,18,Research Methods,Lenard Backhaus,2,1600,1800
300-300-DW,18,Research Methods,Lenard Backhaus,4,1600,1800
300-300-DW,19,Research Methods,Harrison Ly,2,800,1000
300-300-DW,19,Research Methods,Harrison Ly,5,800,1000
300-300-DW,20,Research Methods,Lonna Armendariz,1,1200,1400
300-300-DW,20,Research Methods,Lonna Armendariz,4,800,1000
300-300-DW,21,Research Methods,Loris Stallworth,2,800,1000
300-300-DW,21,Research Methods,Loris Stallworth,5,800,1000
300-300-DW,22,Research Methods,Delmar Puskar,2,1600,1800
300-300-DW,22,Research Methods,Delmar Puskar,4,1600,1800
300-300-DW,23,Research Methods,Janey Carrithers,1,1000,1200
300-300-DW,23,Research Methods,Janey Carrithers,3,1000,1200
300-300-DW,24,Research Methods,Micha Tibbetts,2,1200,1400
300-300-DW,24,Research Methods,Micha Tibbetts,4,1200,1400
300-300-DW,25,Research Methods,Madelene Inoue,2,1400,1600
300-300-DW,25,Research Methods,Madelene Inoue,4,1400,1600
300-300-DW,26,Research Methods,Lenard Backhaus,1,1000,1200
300-300-DW,26,Research Methods,Lenard Backhaus,3,1000,1200
300-300-DW,27,Research Methods,Tyrell Aldana,1,1400,1600
300-300-DW,27,Research Methods,Tyrell Aldana,4,1000,1200
300-300-DW,28,Research Methods,Lenna Scranton,1,1000,1200
300-300-DW,28,Research Methods,Lenna Scranton,3,1000,1200
300-300-DW,29,Research Methods,Irish Limon,2,800,1000
300-300-DW,29,Research Methods,Irish Limon,5,800,1000
300-300-DW,30,Research Methods,Irish Limon,2,1200,1400
300-300-DW,30,Research Methods,Irish Limon,4,1200,1400
300-300-DW,31,Research Methods,Amal Henley,1,1000,1200
300-300-DW,31,Research Methods,Amal Henley,3,1000,1200
300-300-DW,32,Research Methods,Amal Henley,1,800,1000
300-300-DW,32,Research Methods,Amal Henley,3,800,1000
300-300-DW,33,Research Methods,Charmain Pallas,1,1200,1400
300-300-DW,33,Research Methods,Charmain Pallas,4,800,1000
300-300-DW,34,Research Methods,Ana Suddeth,2,1600,1800
300-300-DW,34,Research Methods,Ana Suddeth,4,1600,1800
300-300-DW,35,Research Methods,Wilhelmina Beirne,2,1000,1200
300-300-DW,35,Research Methods,Wilhelmina Beirne,5,1000,1200
300-300-DW,36,Research Methods,Nakia Hebron,2,1200,1400
300-300-DW,36,Research Methods,Nakia Hebron,4,1200,1400
300-300-DW,37,Research Methods,Wilhelmina Beirne,1,1000,1200
300-300-DW,37,Research Methods,Wilhelmina Beirne,3,1000,1200
300-300-DW,38,Research Methods,Wilhelmina Beirne,1,1200,1400
300-300-DW,38,Research Methods,Wilhelmina Beirne,4,800,1000
300-300-DW,39,Research Methods,Lonna Armendariz,1,800,1000
300-300-DW,39,Research Methods,Lonna Armendariz,3,800,1000
300-300-DW,40,Research Methods,Ana Suddeth,2,1000,1200
300-300-DW,40,Research Methods,Ana Suddeth,5,1000,1200
300-300-DW,41,Research Methods,Efrain Sohn,2,800,1000
300-300-DW,41,Research Methods,Efrain Sohn,5,800,1000
300-300-DW,3001,Research Methods,Sadie Salomone,4,1800,2200
300-300-DW,3002,Research Methods,Sadie Salomone,1,1800,2200
300-300-DW,3003,Research Methods,Isabella Rabb,2,1800,2200
300-303-DW,1,Integrative Seminar,Edie Mckinstry,4,830,1130
300-303-DW,2,Integrative Seminar,Kathlene Tibbitts,4,1430,1730
300-303-DW,3,Integrative Seminar,Kathlene Tibbitts,1,1130,1430
300-303-DW,4,Integrative Seminar,Irish Limon,3,830,1130
300-303-DW,5,Integrative Seminar,Loris Stallworth,3,1130,1430
300-303-DW,6,Integrative Seminar,Keturah Culbreath,2,1430,1730
300-303-DW,7,Integrative Seminar,Truman Vonderheide,5,1130,1430
300-303-DW,3001,Integrative Seminar,Judy Hinesley,3,1800,2200
300-308-DW,21,Integrative Seminar,Sha Orourke,3,1130,1430
300-308-DW,22,Integrative Seminar,Madelene Inoue,2,1200,1400
300-308-DW,22,Integrative Seminar,Madelene Inoue,4,1200,1400
300-308-DW,23,Integrative Seminar,Sadie Salomone,1,1400,1600
300-308-DW,23,Integrative Seminar,Sadie Salomone,4,1000,1200
300-308-DW,24,Integrative Seminar,Newton Spanos,3,1200,1400
300-308-DW,24,Integrative Seminar,Newton Spanos,5,1200,1400
300-308-DW,25,Integrative Seminar,Katelynn Chaplin,3,1200,1400
300-308-DW,25,Integrative Seminar,Katelynn Chaplin,5,1200,1400
300-308-DW,26,Integrative Seminar,Ilene Garrard,2,1600,1800
300-308-DW,26,Integrative Seminar,Ilene Garrard,4,1600,1800
300-308-DW,27,Integrative Seminar,Ilene Garrard,2,1200,1400
300-308-DW,27,Integrative Seminar,Ilene Garrard,4,1200,1400
300-308-DW,28,Integrative Seminar,Vernice Plaisted,1,1400,1600
300-308-DW,28,Integrative Seminar,Vernice Plaisted,4,1000,1200
300-308-DW,30,Integrative Seminar,Tyrell Aldana,1,1200,1400
300-308-DW,30,Integrative Seminar,Tyrell Aldana,4,800,1000
300-308-DW,31,Integrative Seminar,Tyrell Aldana,1,800,1000
300-308-DW,31,Integrative Seminar,Tyrell Aldana,3,800,1000
300-308-DW,32,Integrative Seminar,Lenard Backhaus,3,1200,1400
300-308-DW,32,Integrative Seminar,Lenard Backhaus,5,1200,1400
300-308-DW,33,Integrative Seminar,Sheilah Brumfield,1,1200,1400
300-308-DW,33,Integrative Seminar,Sheilah Brumfield,4,800,1000
300-308-DW,35,Integrative Seminar,Charmain Pallas,2,1400,1600
300-308-DW,35,Integrative Seminar,Charmain Pallas,4,1400,1600
300-308-DW,36,Integrative Seminar,Madelene Inoue,3,1200,1400
300-308-DW,36,Integrative Seminar,Madelene Inoue,5,1200,1400
300-308-DW,37,Integrative Seminar,Cordelia Zumwalt,1,1400,1600
300-308-DW,37,Integrative Seminar,Cordelia Zumwalt,4,1000,1200
300-308-DW,38,Integrative Seminar,Janey Carrithers,1,1400,1600
300-308-DW,38,Integrative Seminar,Janey Carrithers,4,1000,1200
300-308-DW,39,Integrative Seminar,Wilhelmina Beirne,1,1600,1800
300-308-DW,39,Integrative Seminar,Wilhelmina Beirne,3,1600,1800
300-308-DW,40,Integrative Seminar,Nakia Hebron,1,1400,1600
300-308-DW,40,Integrative Seminar,Nakia Hebron,4,1000,1200
300-308-DW,41,Integrative Seminar,Marguerita Vencill,3,1200,1400
300-308-DW,41,Integrative Seminar,Marguerita Vencill,5,1200,1400
300-308-DW,42,Integrative Seminar,Flora Blanco,1,1400,1600
300-308-DW,42,Integrative Seminar,Flora Blanco,4,1000,1200
300-308-DW,43,Integrative Seminar,Marguerita Vencill,1,1000,1200
300-308-DW,43,Integrative Seminar,Marguerita Vencill,3,1000,1200
300-308-DW,44,Integrative Seminar,Lonna Armendariz,2,1000,1200
300-308-DW,44,Integrative Seminar,Lonna Armendariz,5,1000,1200
300-308-DW,45,Integrative Seminar,Charmain Pallas,2,1200,1400
300-308-DW,45,Integrative Seminar,Charmain Pallas,4,1200,1400
300-308-DW,46,Integrative Seminar,Janey Carrithers,2,1200,1400
300-308-DW,46,Integrative Seminar,Janey Carrithers,4,1200,1400
300-308-DW,3001,Integrative Seminar,Judy Hinesley,3,1800,2200
300-3F0-DW,6001,Research Methods,Sanda Nery,1,1330,1530
300-3F0-DW,6001,Research Methods,Sanda Nery,2,1030,1230
300-3F4-DW,6001,Integrative Seminar,Sanda Nery,1,830,1030
300-3F4-DW,6001,Integrative Seminar,Sanda Nery,2,830,1030
320-102-DW,1,Introduction to Geography and the Environment,Sadie Salomone,1,1000,1130
320-102-DW,1,Introduction to Geography and the Environment,Sadie Salomone,3,1000,1130
320-102-DW,2,Introduction to Geography and the Environment,Colton Gamon,2,1300,1430
320-102-DW,2,Introduction to Geography and the Environment,Colton Gamon,4,1300,1430
320-102-DW,3,Introduction to Geography and the Environment,Wynona Keil,2,1600,1730
320-102-DW,3,Introduction to Geography and the Environment,Wynona Keil,4,1600,1730
320-102-DW,4,Introduction to Geography and the Environment,Wynona Keil,2,1130,1300
320-102-DW,4,Introduction to Geography and the Environment,Wynona Keil,4,1130,1300
320-102-DW,5,Introduction to Geography and the Environment,Colton Gamon,1,1300,1430
320-102-DW,5,Introduction to Geography and the Environment,Colton Gamon,4,1000,1130
320-102-DW,6,Introduction to Geography and the Environment,Colton Gamon,1,1600,1730
320-102-DW,6,Introduction to Geography and the Environment,Colton Gamon,3,1600,1730
320-102-DW,3001,Introduction to Geography and the Environment,Sadie Salomone,3,1830,2130
320-102-DW,3002,Introduction to Geography and the Environment,Sadie Salomone,2,1830,2130
320-212-DW,1,Tourism,Keitha Riggenbach,2,1430,1600
320-212-DW,1,Tourism,Keitha Riggenbach,4,1430,1600
320-216-DW,1,Natural Environment,Keitha Riggenbach,2,1600,1730
320-216-DW,1,Natural Environment,Keitha Riggenbach,4,1600,1730
320-303-DW,1,Environmental Issues,Colton Gamon,3,1130,1300
320-303-DW,1,Environmental Issues,Colton Gamon,5,1130,1300
320-401-DW,1,Advanced Studies in Geography,Wynona Keil,1,830,1000
320-401-DW,1,Advanced Studies in Geography,Wynona Keil,3,830,1000
320-BWS-03,1,Social science: introduction to geography,Sadie Salomone,1,1000,1130
320-BWS-03,1,Social science: introduction to geography,Sadie Salomone,3,1000,1130
320-BWS-03,2,Social science: introduction to geography,Colton Gamon,2,1300,1430
320-BWS-03,2,Social science: introduction to geography,Colton Gamon,4,1300,1430
320-BWS-03,4,Social science: introduction to geography,Wynona Keil,2,1130,1300
320-BWS-03,4,Social science: introduction to geography,Wynona Keil,4,1130,1300
320-BWS-03,5,Social science: introduction to geography,Colton Gamon,1,1300,1430
320-BWS-03,5,Social science: introduction to geography,Colton Gamon,4,1000,1130
320-BWS-03,6,Social science: introduction to geography,Colton Gamon,1,1600,1730
320-BWS-03,6,Social science: introduction to geography,Colton Gamon,3,1600,1730
320-BWS-03,3001,Social science: introduction to geography,Sadie Salomone,3,1830,2130
320-BWS-03,3002,Social science: introduction to geography,Sadie Salomone,2,1830,2130
330-101-DW,1,Western Civilization,Dana Stake,3,1130,1300
330-101-DW,1,Western Civilization,Dana Stake,5,1130,1300
330-101-DW,2,Western Civilization,Dana Stake,3,1300,1430
330-101-DW,2,Western Civilization,Dana Stake,5,1300,1430
330-101-DW,3,Western Civilization,Sheilah Brumfield,1,830,1000
330-101-DW,3,Western Civilization,Sheilah Brumfield,3,830,1000
330-101-DW,4,Western Civilization,Sheilah Brumfield,3,1130,1300
330-101-DW,4,Western Civilization,Sheilah Brumfield,5,1130,1300
330-101-DW,5,Western Civilization,Sheilah Brumfield,3,1300,1430
330-101-DW,5,Western Civilization,Sheilah Brumfield,5,1300,1430
330-101-DW,6,Western Civilization,Eliana Byham,2,1430,1600
330-101-DW,6,Western Civilization,Eliana Byham,4,1430,1600
330-101-DW,7,Western Civilization,Eliana Byham,1,1430,1600
330-101-DW,7,Western Civilization,Eliana Byham,3,1430,1600
330-101-DW,8,Western Civilization,Lovella Steyer,2,830,1000
330-101-DW,8,Western Civilization,Lovella Steyer,5,830,1000
330-101-DW,9,Western Civilization,Joya Epperly,2,1000,1130
330-101-DW,9,Western Civilization,Joya Epperly,5,1000,1130
330-101-DW,10,Western Civilization,Joya Epperly,1,1430,1600
330-101-DW,10,Western Civilization,Joya Epperly,3,1430,1600
330-101-DW,11,Western Civilization,Francie Castellanos,1,1300,1430
330-101-DW,11,Western Civilization,Francie Castellanos,4,1000,1130
330-101-DW,12,Western Civilization,Francie Castellanos,1,1000,1130
330-101-DW,12,Western Civilization,Francie Castellanos,3,1000,1130
330-101-DW,13,Western Civilization,Kathlene Tibbitts,1,1600,1730
330-101-DW,13,Western Civilization,Kathlene Tibbitts,3,1600,1730
330-101-DW,14,Western Civilization,Verdie Faddis,3,1300,1430
330-101-DW,14,Western Civilization,Verdie Faddis,5,1300,1430
330-101-DW,15,Western Civilization,Verdie Faddis,2,830,1000
330-101-DW,15,Western Civilization,Verdie Faddis,5,830,1000
330-101-DW,16,Western Civilization,Verdie Faddis,1,1130,1300
330-101-DW,16,Western Civilization,Verdie Faddis,4,830,1000
330-101-DW,17,Western Civilization,Elana Follis,1,830,1000
330-101-DW,17,Western Civilization,Elana Follis,3,830,1000
330-101-DW,18,Western Civilization,Elana Follis,1,1130,1300
330-101-DW,18,Western Civilization,Elana Follis,4,830,1000
330-101-DW,19,Western Civilization,Lovella Steyer,1,1130,1300
330-101-DW,19,Western Civilization,Lovella Steyer,4,830,1000
330-101-DW,20,Western Civilization,Harrison Ly,3,1300,1430
330-101-DW,20,Western Civilization,Harrison Ly,5,1300,1430
330-101-DW,21,Western Civilization,Lovella Steyer,2,1130,1300
330-101-DW,21,Western Civilization,Lovella Steyer,4,1130,1300
330-101-DW,3001,Western Civilization,Ana Suddeth,3,1830,2130
330-101-DW,3002,Western Civilization,Daisy Tonn,2,1830,2130
330-101-DW,3003,Western Civilization,Cathleen Hempstead,4,1830,2130
330-101-DW,3004,Western Civilization,Judy Hinesley,1,1830,2130
330-101-DW,3005,Western Civilization,Judy Hinesley,4,1830,2130
330-101-DW,3006,Western Civilization,Cathleen Hempstead,3,1830,2130
330-201-DW,1,Canadian History,Cordelia Zumwalt,2,1430,1600
330-201-DW,1,Canadian History,Cordelia Zumwalt,4,1430,1600
330-201-DW,2,Canadian History,Eliana Byham,1,1300,1430
330-201-DW,2,Canadian History,Eliana Byham,4,1000,1130
330-201-DW,3,Canadian History,Eliana Byham,1,1000,1130
330-201-DW,3,Canadian History,Eliana Byham,3,1000,1130
330-214-DW,1,20th Century History,Ilene Garrard,3,1130,1300
330-214-DW,1,20th Century History,Ilene Garrard,5,1130,1300
330-214-DW,2,20th Century History,Joya Epperly,2,1300,1430
330-214-DW,2,20th Century History,Joya Epperly,4,1300,1430
330-214-DW,3,20th Century History,Joya Epperly,2,1600,1730
330-214-DW,3,20th Century History,Joya Epperly,4,1600,1730
330-214-DW,3001,20th Century History,Ilene Garrard,1,1830,2130
330-221-DW,1,Third World History,Verdie Faddis,2,1130,1300
330-221-DW,1,Third World History,Verdie Faddis,4,1130,1300
330-270-DW,1,Post-Classical History,Newton Spanos,1,1300,1430
330-270-DW,1,Post-Classical History,Newton Spanos,4,1000,1130
330-270-DW,2,Post-Classical History,Newton Spanos,2,1300,1430
330-270-DW,2,Post-Classical History,Newton Spanos,4,1300,1430
330-2F1-DW,6001,History of Indigenous Peoples in Canada Since 1850,Tijuana Triche,3,830,1130
330-302-DW,1,Applied Canadian History,Lovella Steyer,1,1430,1600
330-302-DW,1,Applied Canadian History,Lovella Steyer,3,1430,1600
330-306-DW,1,Applied U.S. History,Roxann Deforest,2,830,1000
330-306-DW,1,Applied U.S. History,Roxann Deforest,5,830,1000
330-306-DW,2,Applied U.S. History,Roxann Deforest,2,1300,1430
330-306-DW,2,Applied U.S. History,Roxann Deforest,4,1300,1430
330-306-DW,3001,Applied U.S. History,Judy Hinesley,2,1830,2130
330-314-DW,1,Applied 20th Century History,Vernice Plaisted,1,1000,1130
330-314-DW,1,Applied 20th Century History,Vernice Plaisted,3,1000,1130
330-325-DW,1,Applied Social and Economic History,Meda Schutte,2,1130,1300
330-325-DW,1,Applied Social and Economic History,Meda Schutte,4,1130,1300
330-325-DW,3,Applied Social and Economic History,Ana Suddeth,2,1430,1600
330-325-DW,3,Applied Social and Economic History,Ana Suddeth,4,1430,1600
330-401-DW,1,Advanced Studies in History,Terina Truelove,2,1600,1730
330-401-DW,1,Advanced Studies in History,Terina Truelove,4,1600,1730
330-401-DW,2,Advanced Studies in History,Francie Castellanos,1,1600,1730
330-401-DW,2,Advanced Studies in History,Francie Castellanos,3,1600,1730
330-BWS-03,1,Social science: introduction to history,Newton Spanos,1,1600,1730
